1184	11	thank you ok	I'm sorry but there is no restaurant serving world food	none	turkish	none
1184	12	thank you	I'm sorry but there is no restaurant serving world food	none	turkish	none
1184	13	a bar	I'm sorry but there is no restaurant serving world food	none	turkish	none
1184	14	thank you good bye	I'm sorry but there is no restaurant serving world food	none	turkish	none
1185	0	what area	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
1185	1	british	What kind of food would you like?	none	british	moderate
1185	2	moderate	Would you like something in the cheap , moderate , or expensive price range?	none	british	moderate
1185	3	any	What part of town do you have in mind?	dontcare	british	moderate
1185	4	the address	cotto is a nice restaurant in the centre of town serving british food	dontcare	british	moderate
1185	5	phone number	Sure , cotto is on 183 East Road City Centre	dontcare	british	moderate
1185	6	goodbye	The phone number of cotto is 01223 302010 .	dontcare	british	moderate
1186	0	for	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
1186	1	north	What part of town do you have in mind?	none	none	none
1186	2	swiss	What kind of food would you like?	none	swiss	none
1186	3	asian	I'm sorry but there is no restaurant serving swiss food	none	asian oriental	none
1186	4	asian	I'm sorry but there is no restaurant serving swiss food	none	asian oriental	none
1186	5	i don't care	I'm sorry but there is no restaurant serving swiss food	none	asian oriental	none
1186	6	yes	Did you say you are looking for a restaurant in the north of town?	north	asian oriental	none
1186	7	no	You are looking for a swiss restaurant right?	north	asian oriental	none
1186	8	i don't care	I'm sorry but there is no restaurant serving swiss food	north	asian oriental	none
1186	9	asian	I'm sorry but there is no restaurant serving swiss food	north	asian oriental	none
1186	10	no	I'm sorry but there is no restaurant serving swiss food	north	asian oriental	none
1186	11	yes	Did you say you are looking for a restaurant in the north of town?	north	asian oriental	none
1186	12	no	You are looking for a swiss restaurant right?	north	asian oriental	none
1186	13	thank you good bye	I'm sorry but there is no restaurant serving swiss food	north	asian oriental	none
1187	0	moderately	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
1187	1	moderate	Would you like something in the cheap , moderate , or expensive price range?	none	none	moderate
1187	2	italian	What kind of food would you like?	none	italian	moderate
1187	3	any	What part of town do you have in mind?	dontcare	italian	moderate
1187	4	address	pizza hut cherry hinton is a nice restaurant in the south of town serving italian food	dontcare	italian	moderate
1187	5	post code	Sure , pizza hut cherry hinton is on G4 Cambridge Leisure Park Clifton Way Cherry Hinton	dontcare	italian	moderate
1187	6	thank you goodbye	The post code of pizza hut cherry hinton is C.B 1, 7 D.Y	dontcare	italian	moderate
1188	0	what area	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
1188	1	moderate	Would you like something in the cheap , moderate , or expensive price range?	none	none	moderate
1188	2	any	What kind of food would you like?	none	dontcare	moderate
1188	3	east	lan hong house is a great restaurant serving chinese food and it is in the moderate price range	east	dontcare	moderate
1188	4	anything else	rajmahal is a nice restaurant in the east of town serving indian food	east	dontcare	moderate
1188	5	phone number	curry prince is a nice restaurant in the east of town serving indian food	east	dontcare	moderate
1188	6	phone number	curry prince is a nice restaurant in the east of town in the moderate price range	east	dontcare	moderate
1188	7	phone number	curry prince is a nice restaurant in the east of town in the moderate price range	east	dontcare	moderate
1188	8	thank you goodbye	curry prince is a nice restaurant in the east of town in the moderate price range	east	dontcare	moderate
1189	0	are trying any area international food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	dontcare	international	none
1189	1	any	What part of town do you have in mind?	dontcare	international	none
1189	2	any area	Would you like something in the cheap , moderate , or expensive price range?	dontcare	international	none
1189	3	oh what's the address	the missing sock serves international food	dontcare	international	none
1189	4	phone number	Sure , the missing sock is on Finders Corner Newmarket Road	dontcare	international	none
1189	5	thank you goodbye	The phone number of the missing sock is 01223 812660 .	dontcare	international	none
1190	0	cheap restaurant west part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	cheap
1190	1	any	What kind of food would you like?	west	dontcare	cheap
1190	2	anything else	la margherita is a nice place in the west of town and the prices are cheap	west	dontcare	cheap
1190	3	thank you goodbye	thanh binh is a nice place in the west of town and the prices are cheap	west	dontcare	cheap
1191	0	i want find a cheap restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	cheap
1191	1	in the north part of town	What kind of food would you like?	north	none	cheap
1191	2	thank you goodbye	da vinci pizzeria is a nice restaurant in the north of town in the cheap price range	north	none	cheap
1192	0	moderately priced	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
1192	1	east	What part of town do you have in mind?	east	none	moderate
1192	2		What kind of food would you like?	east	dontcare	moderate
1192	3	um phone number	rajmahal is a nice place in the east of town and the prices are moderate	east	dontcare	moderate
1192	4	phone number	rajmahal is a great restaurant	east	dontcare	moderate
1192	5	post code	The phone number of rajmahal is 01223 244955 .	east	dontcare	moderate
1192	6	thank you goodbye	The post code of rajmahal is C.B 5, 8 R.G	east	dontcare	moderate
1193	0	i want an moderately priced restaurant in north part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	moderate
1193	1	the address phone number post code	meghna is a nice restaurant in the north of town in the moderate price range	north	none	moderate
1193	2	what's the address phone number and post code	You are looking for a restaurant is that right?	north	none	moderate
1193	3	you goodbye	The phone number of meghna is 01223 727410 and it is on 205 Victoria Road Chesterton .	north	none	moderate
1194	0	cheap restaurant mediterranean food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	mediterranean	cheap
1194	1	address phone number	the gardenia serves mediterranean food in the cheap price range	none	mediterranean	cheap
1194	2	address phone number	the gardenia is a great restaurant	none	mediterranean	cheap
1194	3	thank you good bye	The phone number of the gardenia is 01223 356354 and it is on 2 Rose Crescent City Centre .	none	mediterranean	cheap
1195	0	um a restaurant that serves basque food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	basque	none
1195	1	want restaurant serves international food	I'm sorry but there is no restaurant serving basque food	none	international	none
1195	2	a restaurant serving international food	I'm sorry but there is no restaurant serving basque food	none	international	none
1195	3	the address	the varsity restaurant serves international food	none	international	none
1195	4	thank you goodbye	Sure , the varsity restaurant is on 35 Saint Andrews Street City Centre	none	international	none
1196	0	i'm looking for a restaurant in east part of town that serves scandinavian food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	none
1196	1	scandinavian	What kind of food would you like?	east	scandinavian	none
1196	2	halal chinese	I'm sorry but there is no restaurant serving scandinavian food	east	chinese	none
1196	3	on no	You are looking for a halal restaurant right?	east	chinese	none
1196	4	i looking for restaurant in the east part on cherry chinese food	I'm sorry but there is no restaurant serving halal food	east	chinese	none
1196	5	i'm looking for a restaurant serving chinese food	I'm sorry but there is no restaurant serving halal food	east	chinese	none
1196	6	sorry the address phone number post code	yu garden is a nice place in the east of town serving tasty chinese food	east	chinese	none
1196	7	and the phone number address	The post code of yu garden is C.B 5, 8 P.A	east	chinese	none
1196	8	thank you goodbye	The phone number of yu garden is 01223 248882 and it is on 529 Newmarket Road Fen Ditton .	east	chinese	none
1197	0	and your any part	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	european	dontcare
1197	1	any	What part of town do you have in mind?	dontcare	european	dontcare
1197	2	european	What kind of food would you like?	dontcare	european	dontcare
1197	3	any	Would you like something in the cheap , moderate , or expensive price range?	dontcare	european	dontcare
1197	4	yes	Let me confirm , You are looking for a restaurant and you dont care about the price range right?	dontcare	european	dontcare
1197	5	what is the phone number and address please	galleria serves european food	dontcare	european	dontcare
1197	6	thank you goodbye	The phone number of galleria is 01223 362054 and it is on 33 Bridge Street .	dontcare	european	dontcare
1198	0	i want cheap restaurant in the north part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	cheap
1198	1	the address	da vinci pizzeria is a nice restaurant in the north of town in the cheap price range	north	none	cheap
1198	2	thank you goodbye	Sure , da vinci pizzeria is on 20 Milton Road Chesterton	north	none	cheap
1199	0	i need cheap need very restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	hungarian	cheap
1199	1	yes	Let me confirm , You are looking for a restaurant in the cheap price range right?	none	hungarian	cheap
1199	2	catalan	the missing sock is in the cheap price range	none	hungarian	cheap
1199	3	yeah	the missing sock is in the cheap price range	none	hungarian	cheap
1199	4	thank you good bye	Sure , the missing sock is on Finders Corner Newmarket Road	none	hungarian	cheap
1200	0	moderately priced restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
1200	1	any	What kind of food would you like?	none	dontcare	moderate
1200	2	fell	What part of town do you have in mind?	south	dontcare	moderate
1200	3	thank you good bye	pizza hut fen ditton is a great restaurant serving italian food and it is in the moderate price range	south	dontcare	moderate
1201	0	north part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	none
1201	1	vegetarian	What kind of food would you like?	north	vegetarian	none
1201	2	asian oriental	Sorry there is no vegetarian restaurant in the north of town	north	asian oriental	none
1201	3	address	saigon city is a nice restaurant in the north of town serving asian oriental food	north	asian oriental	none
1201	4	phone number	Sure , saigon city is on 169 High Street Chesterton Chesterton	north	asian oriental	none
1201	5	thank you good bye	The phone number of saigon city is 01223 356555 .	north	asian oriental	none
1202	0	cheap restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	cheap
1202	1	any	What kind of food would you like?	none	dontcare	cheap
1202	2	south	What part of town do you have in mind?	south	dontcare	cheap
1202	3	address	the lucky star is a nice restaurant in the south of town serving chinese food	south	dontcare	cheap
1202	4	phone number	Sure , the lucky star is on Cambridge Leisure Park Clifton Way Cherry Hinton	south	dontcare	cheap
1202	5	thank you good bye	The phone number of the lucky star is 01223 244277 .	south	dontcare	cheap
1203	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
1203	1	can you to i'm	What part of town do you have in mind?	none	none	none
1203	2	cheaper pub	What part of town do you have in mind?	none	none	cheap
1203	3	doesn't matter	What part of town do you have in mind?	dontcare	none	cheap
1203	4	yes	Ok , a restaurant in any part of town is that right?	dontcare	none	cheap
1203	5	british food	What kind of food would you like?	dontcare	british	cheap
1203	6	cheap	Would you like something in the cheap , moderate , or expensive price range?	dontcare	british	cheap
1203	7	moderately priced	I'm sorry but there is no restaurant serving cheap british food	dontcare	british	moderate
1203	8	yes	Let me confirm , You are looking for a restaurant in the cheap price range right?	dontcare	british	cheap
1203	9	moderately priced	I'm sorry but there is no restaurant serving cheap british food	dontcare	british	moderate
1203	10	yes	Ok , a restaurant in any part of town is that right?	dontcare	british	moderate
1203	11	yes	Let me confirm , You are looking for a restaurant in the moderate price range right?	dontcare	british	moderate
1203	12	yes	the oak bistro serves british food in the moderate price range	dontcare	british	moderate
1203	13	okay	saint johns chop house serves british food in the moderate price range	dontcare	british	moderate
1203	14	phone number	saint johns chop house is a great restaurant	dontcare	british	moderate
1203	15	thank you	The phone number of saint johns chop house is 01223 353110 .	dontcare	british	moderate
1203	16	it will take out where	saint johns chop house is a great restaurant	dontcare	british	moderate
1203	17	thank you good bye	saint johns chop house is a great restaurant	dontcare	british	moderate
1204	0	in the area cuban food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	dontcare	cuban	none
1204	1	international food	I am sorry but there is no cuban restaurant that matches your request	dontcare	international	none
1204	2	phone number	the varsity restaurant serves international food .	dontcare	international	none
1204	3	post code	The phone number of the varsity restaurant is 01223 356060 .	dontcare	international	none
1204	4	thank you goodbye	The post code of the varsity restaurant is C.B 2, 3 A.R	dontcare	international	none
1205	0	expensive	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	expensive
1205	1	east	What part of town do you have in mind?	east	none	expensive
1205	2	can you	What kind of food would you like?	east	dontcare	expensive
1205	3	food	royal standard is a nice place in the east of town and the prices are expensive	east	dontcare	expensive
1205	4	type of food	grafton hotel restaurant is a nice place in the east of town and the prices are expensive	east	dontcare	expensive
1205	5	address	grafton hotel restaurant is a great restaurant	east	dontcare	expensive
1205	6	phone number	Sure , grafton hotel restaurant is on Grafton Hotel 619 Newmarket Road Fen Ditton	east	dontcare	expensive
1205	7	type of food served	The phone number of grafton hotel restaurant is 01223 241387 .	east	dontcare	expensive
1205	8	thank you	grafton hotel restaurant serves british food	east	dontcare	expensive
1205	9	good bye	grafton hotel restaurant is a great restaurant	east	dontcare	expensive
1206	0	moderately price restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
1206	1	west part of town	What part of town do you have in mind?	west	none	moderate
1206	2	any	What kind of food would you like?	west	dontcare	moderate
1206	3	anything else	prezzo is a nice place in the west of town and the prices are moderate	west	dontcare	moderate
1206	4	can i have the address	saint johns chop house is a nice place in the west of town and the prices are moderate	west	dontcare	moderate
1206	5	phone number	Sure , saint johns chop house is on 21 - 24 Northampton Street	west	dontcare	moderate
1206	6	thank you good bye	The phone number of saint johns chop house is 01223 353110 .	west	dontcare	moderate
1207	0	restaurant in the north part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	none
1207	1	any	Would you like something in the cheap , moderate , or expensive price range?	north	none	dontcare
1207	2	french food	What kind of food would you like?	north	french	dontcare
1207	3	may i have the address	restaurant two two is a nice restaurant in the north of town serving french food	north	french	dontcare
1207	4	phone number	Sure , restaurant two two is on 22 Chesterton Road Chesterton	north	french	dontcare
1207	5	thank you goodbye	The phone number of restaurant two two is 01223 351880 .	north	french	dontcare
1208	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
1208	1	uh north side of town german food	What part of town do you have in mind?	north	german	none
1208	2	french food	Sorry there is no german restaurant in the north of town	north	french	none
1208	3	okay uh what's the phone number	restaurant two two is a nice restaurant in the north of town serving french food	north	french	none
1208	4	thank you goodbye	The phone number of restaurant two two is 01223 351880 .	north	french	none
1209	0	what interesting to the southern of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	spanish	none
1209	1	centre	Sorry would you like something in the west or in the south	centre	spanish	none
1209	2	yes spanish restaurant	Did you say you are looking for a restaurant in the centre of town?	centre	spanish	none
1209	3	i don't care	Would you like something in the cheap , moderate , or expensive price range?	centre	spanish	dontcare
1209	4	cool what's the address	la tasca is a nice place in the centre of town serving tasty spanish food	centre	spanish	dontcare
1209	5	the phone number	Sure , la tasca is on 14 -16 Bridge Street	centre	spanish	dontcare
1209	6	thank you good bye	The phone number of la tasca is 01223 464630 .	centre	spanish	dontcare
1210	0	ok cheaper for something moderately priced in the north of the town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	moderate
1210	1	ok	What kind of food would you like?	north	dontcare	moderate
1210	2	is there anything else	golden wok is a nice place in the north of town and the prices are moderate	north	dontcare	moderate
1210	3	okay what's the address of the da	meghna is a nice place in the north of town and the prices are moderate	north	dontcare	moderate
1210	4	what's the phone number	Sure , meghna is on 205 Victoria Road Chesterton	north	dontcare	moderate
1210	5	okay cool ah goodbye thank you	The phone number of meghna is 01223 727410 .	north	dontcare	moderate
1211	0	hi i am looking for spanish food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	spanish	none
1211	1	i don't care	What part of town do you have in mind?	dontcare	spanish	none
1211	2	i don't care	Would you like something in the cheap , moderate , or expensive price range?	dontcare	spanish	dontcare
1211	3	what's the restaurant	la tasca serves spanish food	dontcare	spanish	dontcare
1211	4	i want i will what's what's one	la tasca serves spanish food	dontcare	spanish	dontcare
1211	5	give me a choice	la tasca is a great restaurant	dontcare	spanish	dontcare
1211	6	i don't want that give me that there's spanish food	la tasca is a great restaurant	dontcare	spanish	dontcare
1211	7	can will system that	la raza serves spanish food	dontcare	spanish	dontcare
1211	8	fine give me the address	I am sorry but there is no other spanish restaurant that matches your request	dontcare	spanish	dontcare
1211	9	thank you goodbye	Sure , la raza is on 4 - 6 Rose Crescent	dontcare	spanish	dontcare
1212	0	i'm looking for a basque restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	basque	none
1212	1	not spanish	I'm sorry but there is no restaurant serving basque food	none	spanish	none
1212	2	spanish	Sorry would you like spanish or basque food?	none	spanish	none
1212	3	okay	What part of town do you have in mind?	dontcare	spanish	none
1212	4	what's the address	la raza serves spanish food	dontcare	spanish	none
1212	5	what area is that	Sure , la raza is on 4 - 6 Rose Crescent	dontcare	spanish	none
1212	6	okay call uh thank you goodbye	la raza is a nice place in the centre of town	dontcare	spanish	none
1213	0	what something in the south southern town that's moderately price	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	moderate
1213	1	i don't care	What kind of food would you like?	south	dontcare	moderate
1213	2	moderately priced	frankie and bennys is a nice place in the south of town	south	dontcare	moderate
1213	3	what's the address	pizza hut cherry hinton is a nice place in the south of town and the prices are moderate	south	dontcare	moderate
1213	4	the post code	Sure , pizza hut cherry hinton is on G4 Cambridge Leisure Park Clifton Way Cherry Hinton	south	dontcare	moderate
1213	5	thank you good bye	The post code of pizza hut cherry hinton is C.B 1, 7 D.Y	south	dontcare	moderate
1214	0	looking for lebanese food in the city centre	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	lebanese	none
1214	1	what's the price range	ali baba is a nice place in the centre of town serving tasty lebanese food	centre	lebanese	none
1214	2	um is the phone number	ali baba is in the moderate price range	centre	lebanese	none
1214	3	what's the address	The phone number of ali baba is 01462 432565 .	centre	lebanese	none
1214	4	um ok thank you good bye	Sure , ali baba is on 59 Hills Road City Centre	centre	lebanese	none
1215	0	looking for a cheap japanese food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	japanese	cheap
1215	1	i want a chinese food	Sorry there is no japanese restaurant in the cheap price range	none	italian	cheap
1215	2	what about italian food	the lucky star is a great restaurant serving chinese food and it is in the cheap price range	none	italian	cheap
1215	3	okay what phone number	da vinci pizzeria is a great restaurant serving italian food and it is in the cheap price range	none	italian	cheap
1215	4	how about the address	The phone number of da vinci pizzeria is 01223 351707 .	none	italian	cheap
1215	5	thank you goodbye	Sure , da vinci pizzeria is on 20 Milton Road Chesterton	none	italian	cheap
1216	0	i'm looking for afghan food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	afghan	none
1216	1	what french food	I'm sorry but there is no restaurant serving afghan food	none	french	none
1216	2	i don't care	What part of town do you have in mind?	dontcare	french	none
1216	3	uh what's the phone number	restaurant two two serves french food	dontcare	french	none
1216	4	cool um thank you good bye	The phone number of restaurant two two is 01223 351880 .	dontcare	french	none
1217	0	looking for a moderately priced north side of	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	moderate
1217	1	yes	Did you say you are looking for a restaurant in the north of town?	north	none	moderate
1217	2	i don't care	What kind of food would you like?	north	dontcare	moderate
1217	3	uh what's the address	golden wok is a nice place in the north of town and the prices are moderate	north	dontcare	moderate
1217	4	what's the phone number	Sure , golden wok is on 191 Histon Road Chesterton	north	dontcare	moderate
1217	5	thank you goodbye	The phone number of golden wok is 01223 350688 .	north	dontcare	moderate
1218	0	looking for basque food in the centre of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	african	none
1218	1	i'm looking for african food	Sorry there is no basque restaurant in the centre of town	centre	african	none
1218	2	okay what's the address	bedouin is a nice restaurant in the centre of town serving african food	centre	african	none
1218	3	what's the post code	Sure , bedouin is on 100 Mill Road City Centre	centre	african	none
1218	4	the phone number	The post code of bedouin is C.B 1, 2 B.D	centre	african	none
1218	5	thank you goodbye	The phone number of bedouin is 01223 367660 .	centre	african	none
1219	0	spanish food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	spanish	none
1219	1	anything else	la tasca serves spanish food .	none	spanish	none
1219	2	yes	You are looking for a restaurant is that right?	none	spanish	none
1219	3	there any restaurant that serves spanish food	la tasca serves spanish food .	none	spanish	none
1219	4	i want something else	la tasca serves spanish food .	none	spanish	none
1219	5	i want better restaurant which serves spanish food	la tasca serves spanish food .	none	spanish	none
1219	6	i don't want	la tasca serves spanish food .	none	spanish	none
1219	7	give me something else	la tasca serves spanish food .	none	spanish	none
1219	8	give me that there's spanish restaurant	la tasca serves spanish food .	none	spanish	none
1219	9	no	la tasca serves spanish food .	none	spanish	none
1219	10	i don't want that	la tasca serves spanish food .	none	spanish	none
1219	11	is there anything else	la tasca serves spanish food .	none	spanish	none
1219	12	okay good what's the address and phone number	la raza serves spanish food .	none	spanish	none
1219	13	phone number	Sure , la raza is on 4 - 6 Rose Crescent	none	spanish	none
1219	14	thank you good bye	The phone number of la raza is 01223 464550 .	none	spanish	none
1220	0	looking for hungarian food restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	hungarian	none
1220	1	uh asian oriental	I am sorry but there is no hungarian restaurant that matches your request	north	asian oriental	none
1220	2	i don't care	Would you like something in the cheap , moderate , or expensive price range?	north	asian oriental	dontcare
1220	3	north	What part of town do you have in mind?	north	asian oriental	dontcare
1220	4	what's the address	saigon city is a nice restaurant in the north of town serving asian oriental food	north	asian oriental	dontcare
1220	5	the phone number	Sure , saigon city is on 169 High Street Chesterton Chesterton	north	asian oriental	dontcare
1220	6	thank you goodbye	The phone number of saigon city is 01223 356555 .	north	asian oriental	dontcare
1221	0	looking for caribbean food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	caribbean	none
1221	1	south indian food	I am sorry but there is no caribbean restaurant that matches your request	none	indian	none
1221	2	yes i want indian food	You are looking for a restaurant is that right?	none	indian	none
1221	3	i don't care i want to be in the east of the town	Would you like something in the cheap , moderate , or expensive price range?	east	indian	dontcare
1221	4	cool what's the phone number	curry prince is a nice restaurant in the east of town serving indian food	east	indian	dontcare
1221	5	okay not the the address	The phone number of curry prince is 01223 566388 .	east	indian	dontcare
1221	6	awesome thank you goodbye	Sure , curry prince is on 451 Newmarket Road Fen Ditton	east	indian	dontcare
1222	0	looking for something cheap in the north side of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	cheap
1222	1	what's the address	royal spice is a nice restaurant in the north of town in the cheap price range	north	none	cheap
1222	2	okay how about the phone number	Sure , royal spice is on Victoria Avenue Chesterton	north	none	cheap
1222	3	thank you goodbye	The phone number of royal spice is 01733 553355 .	north	none	cheap
1223	0	which should the moderately priced on the north side of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	moderate
1223	1	good what's the address	golden wok is a nice restaurant in the north of town in the moderate price range	north	none	moderate
1223	2	the phone number	Sure , golden wok is on 191 Histon Road Chesterton	north	none	moderate
1223	3	thank you good bye	The phone number of golden wok is 01223 350688 .	north	none	moderate
1224	0	looking something uh moderately priced in the south of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	moderate
1224	1	is there anything else	restaurant alimentum is a nice restaurant in the south of town in the moderate price range	south	none	moderate
1224	2	what's the post code	pizza hut cherry hinton is a nice restaurant in the south of town in the moderate price range	south	none	moderate
1224	3	okay what's the address	The post code of pizza hut cherry hinton is C.B 1, 7 D.Y	south	none	moderate
1224	4	thank you goodbye	Sure , pizza hut cherry hinton is on G4 Cambridge Leisure Park Clifton Way Cherry Hinton	south	none	moderate
1225	0	ah about one restaurant riverside assume that will be christmas food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	christmas	none
1225	1	indian food	I'm sorry but there is no restaurant serving christmas food	north	indian	none
1225	2	north	What part of town do you have in mind?	north	indian	none
1225	3	i don't care	Would you like something in the cheap , moderate , or expensive price range?	north	indian	dontcare
1225	4	what's the price range	royal spice is a nice place in the north of town serving tasty indian food	north	indian	dontcare
1225	5	the address	royal spice is in the cheap price range	north	indian	dontcare
1225	6	what's the phone number	Sure , royal spice is on Victoria Avenue Chesterton	north	indian	dontcare
1225	7	thank you goodbye	The phone number of royal spice is 01733 553355 .	north	indian	dontcare
1226	0	looking for cheaper looking for	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	cheap
1226	1	guest barbeque food	Let me confirm , You are looking for a restaurant in the cheap price range right?	none	barbeque	cheap
1226	2	yes	Let me confirm , You are looking for a restaurant in the cheap price range right?	none	barbeque	cheap
1226	3	a european food	I'm sorry but there is no restaurant serving barbeque food	none	european	cheap
1226	4	um	I'm sorry but there is no restaurant serving cheap european food	none	european	cheap
1226	5	is there	I'm sorry but there is no restaurant serving cheap european food	none	european	cheap
1226	6	right	You are looking for a european restaurant right?	none	european	cheap
1226	7	yes	Let me confirm , You are looking for a restaurant in the cheap price range right?	none	european	cheap
1226	8	okay i don't care about price range	I'm sorry but there is no restaurant serving cheap european food	none	european	dontcare
1226	9	ok extremely european food	I'm sorry but there is no restaurant serving cheap european food	none	european	dontcare
1226	10	expensive european food	I'm sorry but there is no restaurant serving cheap european food	none	european	expensive
1226	11	expensive	Sorry would you like something in the expensive price range or in the cheap price range	none	european	expensive
1226	12	perfect could you give me address	michaelhouse cafe serves european food in the expensive price range	none	european	expensive
1226	13	phone number	Sure , michaelhouse cafe is on St. Michael's Church Trinity Street City Centre	none	european	expensive
1226	14	thank you good bye	The phone number of michaelhouse cafe is 01223 309147 .	none	european	expensive
1227	0	what expensive restaurant south of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	expensive
1227	1	doesn't matter	What kind of food would you like?	south	dontcare	expensive
1227	2	sounds good what's the address	frankie and bennys is a nice restaurant in the south of town serving italian food	south	dontcare	expensive
1227	3	the phone number	Sure , frankie and bennys is on Cambridge Leisure Park Clifton Way Cherry Hinton	south	dontcare	expensive
1227	4	thank you good bye	The phone number of frankie and bennys is 01223 412430 .	south	dontcare	expensive
1228	0	i'm looking for a cheap restaurant in the north side that	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	cheap
1228	1	north	What part of town do you have in mind?	north	none	cheap
1228	2	what's the phone number	da vinci pizzeria is a nice restaurant in the north of town in the cheap price range	north	none	cheap
1228	3	you goodbye	The phone number of da vinci pizzeria is 01223 351707 .	north	none	cheap
1229	0	i'm looking something in the south part of town that serves creative	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	creative	none
1229	1	right in the south part of town	You are looking for a creative restaurant right?	south	creative	none
1229	2	how about chinese food in south part	I'm sorry but there is no restaurant serving creative food	south	chinese	none
1229	3	is it chinese food	frankie and bennys is a nice place in the south of town	south	chinese	none
1229	4	is it chinese food	frankie and bennys is a great restaurant	south	chinese	none
1229	5	i want chinese food	frankie and bennys serves italian food	south	chinese	none
1229	6	i don't care	Would you like something in the cheap , moderate , or expensive price range?	south	chinese	dontcare
1229	7	call what's the address	peking restaurant is a nice place in the south of town serving tasty chinese food	south	chinese	dontcare
1229	8	what's the price range	Sure , peking restaurant is on 10 Homerton Street City Centre	south	chinese	dontcare
